,pass,data1,data2,data3,data4,classid
1294,./characters/charles_montgomery_burns/pic_0134.jpg,7,2,124,124,3
1295,./characters/charles_montgomery_burns/pic_0135.jpg,10,16,84,97,3
1296,./characters/charles_montgomery_burns/pic_0136.jpg,62,4,145,98,3
1297,./characters/charles_montgomery_burns/pic_0137.jpg,0,17,76,107,3
1298,./characters/charles_montgomery_burns/pic_0139.jpg,82,15,118,67,3
1299,./characters/charles_montgomery_burns/pic_0140.jpg,43,13,140,118,3
1300,./characters/charles_montgomery_burns/pic_0142.jpg,18,1,81,106,3
1301,./characters/charles_montgomery_burns/pic_0143.jpg,68,15,89,79,3
1302,./characters/charles_montgomery_burns/pic_0144.jpg,32,54,118,129,3
1303,./characters/charles_montgomery_burns/pic_0147.jpg,39,16,134,113,3
1304,./characters/charles_montgomery_burns/pic_0151.jpg,27,1,83,74,3
1305,./characters/charles_montgomery_burns/pic_0152.jpg,50,4,134,69,3
1306,./characters/charles_montgomery_burns/pic_0153.jpg,44,16,72,71,3
1307,./characters/charles_montgomery_burns/pic_0155.jpg,39,9,146,123,3
1308,./characters/charles_montgomery_burns/pic_0156.jpg,46,7,154,116,3
1309,./characters/charles_montgomery_burns/pic_0157.jpg,23,1,108,88,3
1310,./characters/charles_montgomery_burns/pic_0159.jpg,40,1,133,104,3
1311,./characters/charles_montgomery_burns/pic_0160.jpg,0,17,76,112,3
1312,./characters/charles_montgomery_burns/pic_0164.jpg,66,13,151,113,3
1313,./characters/charles_montgomery_burns/pic_0166.jpg,52,15,133,105,3
1314,./characters/charles_montgomery_burns/pic_0167.jpg,63,6,126,85,3
1315,./characters/charles_montgomery_burns/pic_0170.jpg,69,17,151,102,3
1316,./characters/charles_montgomery_burns/pic_0171.jpg,28,33,83,101,3
1317,./characters/charles_montgomery_burns/pic_0172.jpg,38,3,104,60,3
1318,./characters/charles_montgomery_burns/pic_0175.jpg,61,5,145,111,3
1319,./characters/charles_montgomery_burns/pic_0179.jpg,60,21,110,100,3
1320,./characters/charles_montgomery_burns/pic_0181.jpg,87,8,214,148,3
1321,./characters/charles_montgomery_burns/pic_0182.jpg,31,0,169,178,3
1322,./characters/charles_montgomery_burns/pic_0183.jpg,26,4,90,84,3
1323,./characters/charles_montgomery_burns/pic_0186.jpg,75,18,180,151,3
1324,./characters/charles_montgomery_burns/pic_0188.jpg,12,3,65,83,3
1325,./characters/charles_montgomery_burns/pic_0189.jpg,0,1,216,174,3
1326,./characters/charles_montgomery_burns/pic_0191.jpg,24,1,107,150,3
1327,./characters/charles_montgomery_burns/pic_0192.jpg,7,18,132,153,3
1328,./characters/charles_montgomery_burns/pic_0195.jpg,47,5,148,120,3
1329,./characters/charles_montgomery_burns/pic_0196.jpg,51,35,114,89,3
1330,./characters/charles_montgomery_burns/pic_0202.jpg,0,15,74,127,3
1331,./characters/charles_montgomery_burns/pic_0208.jpg,59,1,171,140,3
1332,./characters/charles_montgomery_burns/pic_0210.jpg,26,1,161,154,3
1333,./characters/charles_montgomery_burns/pic_0215.jpg,84,8,223,124,3
1334,./characters/charles_montgomery_burns/pic_0217.jpg,96,56,171,133,3
1335,./characters/charles_montgomery_burns/pic_0219.jpg,24,10,80,100,3
1336,./characters/charles_montgomery_burns/pic_0220.jpg,0,2,120,179,3
1337,./characters/charles_montgomery_burns/pic_0225.jpg,62,1,160,134,3
1338,./characters/charles_montgomery_burns/pic_0227.jpg,1,0,122,148,3
1339,./characters/charles_montgomery_burns/pic_0228.jpg,68,7,165,133,3
1340,./characters/charles_montgomery_burns/pic_0230.jpg,80,6,204,121,3
1341,./characters/charles_montgomery_burns/pic_0231.jpg,37,7,82,81,3
1342,./characters/charles_montgomery_burns/pic_0232.jpg,11,26,113,148,3
1343,./characters/charles_montgomery_burns/pic_0233.jpg,33,8,128,120,3
1344,./characters/charles_montgomery_burns/pic_0234.jpg,10,3,119,129,3
1345,./characters/charles_montgomery_burns/pic_0235.jpg,28,32,120,149,3
1346,./characters/charles_montgomery_burns/pic_0236.jpg,24,8,103,119,3
1347,./characters/charles_montgomery_burns/pic_0237.jpg,77,19,139,111,3
1348,./characters/charles_montgomery_burns/pic_0240.jpg,35,19,113,123,3
1349,./characters/charles_montgomery_burns/pic_0243.jpg,31,25,82,111,3
1350,./characters/charles_montgomery_burns/pic_0247.jpg,154,28,237,140,3
1351,./characters/charles_montgomery_burns/pic_0248.jpg,80,5,185,134,3
1352,./characters/charles_montgomery_burns/pic_0252.jpg,132,46,362,334,3
1353,./characters/charles_montgomery_burns/pic_0253.jpg,194,25,442,389,3
1354,./characters/charles_montgomery_burns/pic_0254.jpg,49,36,241,301,3
1355,./characters/charles_montgomery_burns/pic_0260.jpg,96,24,285,380,3
1356,./characters/charles_montgomery_burns/pic_0261.jpg,117,42,300,228,3
1357,./characters/charles_montgomery_burns/pic_0262.jpg,93,165,313,325,3
1358,./characters/charles_montgomery_burns/pic_0266.jpg,48,30,239,240,3
1359,./characters/charles_montgomery_burns/pic_0270.jpg,57,9,444,421,3
1360,./characters/charles_montgomery_burns/pic_0272.jpg,99,68,280,317,3
1361,./characters/charles_montgomery_burns/pic_0273.jpg,246,40,435,163,3
1362,./characters/charles_montgomery_burns/pic_0276.jpg,157,12,286,290,3
1363,./characters/charles_montgomery_burns/pic_0279.jpg,32,74,175,248,3
1364,./characters/charles_montgomery_burns/pic_0281.jpg,158,128,382,290,3
1365,./characters/charles_montgomery_burns/pic_0284.jpg,182,20,401,330,3
1366,./characters/charles_montgomery_burns/pic_0285.jpg,23,102,203,248,3
1367,./characters/charles_montgomery_burns/pic_0286.jpg,60,79,167,229,3
1368,./characters/charles_montgomery_burns/pic_0288.jpg,200,57,419,246,3
1369,./characters/charles_montgomery_burns/pic_0289.jpg,2,9,219,287,3
1370,./characters/charles_montgomery_burns/pic_0290.jpg,56,37,162,192,3
1371,./characters/charles_montgomery_burns/pic_0293.jpg,56,90,170,224,3
1372,./characters/charles_montgomery_burns/pic_0297.jpg,93,17,393,357,3
1373,./characters/charles_montgomery_burns/pic_0304.jpg,69,51,288,342,3
1374,./characters/charles_montgomery_burns/pic_0305.jpg,226,16,310,243,3
1375,./characters/charles_montgomery_burns/pic_0306.jpg,112,51,378,283,3
1376,./characters/charles_montgomery_burns/pic_0308.jpg,68,149,269,379,3
1377,./characters/charles_montgomery_burns/pic_0315.jpg,97,11,385,299,3
1378,./characters/charles_montgomery_burns/pic_0317.jpg,43,3,190,261,3
1379,./characters/charles_montgomery_burns/pic_0321.jpg,122,25,246,314,3
1380,./characters/charles_montgomery_burns/pic_0323.jpg,84,88,286,395,3
1381,./characters/charles_montgomery_burns/pic_0326.jpg,107,8,447,373,3
1382,./characters/charles_montgomery_burns/pic_0333.jpg,177,59,397,332,3
1383,./characters/charles_montgomery_burns/pic_0335.jpg,97,70,269,317,3
1384,./characters/charles_montgomery_burns/pic_0336.jpg,91,24,291,370,3
1385,./characters/charles_montgomery_burns/pic_0339.jpg,145,119,282,346,3
1386,./characters/charles_montgomery_burns/pic_0343.jpg,77,27,315,358,3
1387,./characters/charles_montgomery_burns/pic_0344.jpg,58,15,307,392,3
1388,./characters/charles_montgomery_burns/pic_0345.jpg,116,22,302,289,3
1389,./characters/charles_montgomery_burns/pic_0353.jpg,1,68,288,388,3
1390,./characters/charles_montgomery_burns/pic_0356.jpg,137,10,309,261,3
1391,./characters/charles_montgomery_burns/pic_0357.jpg,40,94,157,289,3
1392,./characters/charles_montgomery_burns/pic_0358.jpg,95,2,521,342,3
1393,./characters/charles_montgomery_burns/pic_0360.jpg,42,31,247,292,3
1394,./characters/charles_montgomery_burns/pic_0361.jpg,11,28,217,364,3
1395,./characters/charles_montgomery_burns/pic_0362.jpg,220,4,400,253,3
1396,./characters/charles_montgomery_burns/pic_0363.jpg,100,10,255,236,3
1397,./characters/charles_montgomery_burns/pic_0364.jpg,164,40,305,255,3
1398,./characters/charles_montgomery_burns/pic_0365.jpg,187,100,268,177,3
1399,./characters/charles_montgomery_burns/pic_0371.jpg,58,49,58,49,3
1400,./characters/charles_montgomery_burns/pic_0375.jpg,79,2,461,383,3
1401,./characters/charles_montgomery_burns/pic_0380.jpg,53,27,188,255,3
1402,./characters/charles_montgomery_burns/pic_0387.jpg,219,131,429,357,3
1403,./characters/charles_montgomery_burns/pic_0391.jpg,48,5,440,383,3
1404,./characters/charles_montgomery_burns/pic_0395.jpg,72,5,250,242,3
1405,./characters/charles_montgomery_burns/pic_0397.jpg,6,75,185,397,3
1406,./characters/charles_montgomery_burns/pic_0399.jpg,27,11,234,300,3
1407,./characters/charles_montgomery_burns/pic_0400.jpg,29,44,306,441,3
1408,./characters/charles_montgomery_burns/pic_0403.jpg,72,75,311,400,3
1409,./characters/charles_montgomery_burns/pic_0409.jpg,24,10,203,218,3
1410,./characters/charles_montgomery_burns/pic_0414.jpg,27,37,277,347,3
1411,./characters/charles_montgomery_burns/pic_0416.jpg,98,6,389,345,3
1412,./characters/charles_montgomery_burns/pic_0417.jpg,241,271,56,7,3
1413,./characters/charles_montgomery_burns/pic_0421.jpg,225,76,500,466,3
1414,./characters/charles_montgomery_burns/pic_0425.jpg,165,32,414,273,3
1415,./characters/charles_montgomery_burns/pic_0426.jpg,16,10,232,318,3
1416,./characters/charles_montgomery_burns/pic_0430.jpg,3,20,218,294,3
1417,./characters/charles_montgomery_burns/pic_0434.jpg,8,6,249,290,3
1418,./characters/charles_montgomery_burns/pic_0435.jpg,228,67,471,364,3
1419,./characters/charles_montgomery_burns/pic_0440.jpg,275,2,537,325,3
1420,./characters/charles_montgomery_burns/pic_0441.jpg,232,103,402,337,3
1421,./characters/charles_montgomery_burns/pic_0443.jpg,8,72,221,394,3
1422,./characters/charles_montgomery_burns/pic_0444.jpg,114,49,314,397,3
1423,./characters/charles_montgomery_burns/pic_0448.jpg,161,21,286,281,3
1424,./characters/charles_montgomery_burns/pic_0449.jpg,29,2,234,289,3
1425,./characters/charles_montgomery_burns/pic_0451.jpg,88,7,283,315,3
1426,./characters/charles_montgomery_burns/pic_0453.jpg,53,29,307,286,3
1427,./characters/charles_montgomery_burns/pic_0456.jpg,127,77,241,255,3
1428,./characters/charles_montgomery_burns/pic_0459.jpg,178,8,405,287,3
1429,./characters/charles_montgomery_burns/pic_0461.jpg,63,10,284,390,3
1430,./characters/charles_montgomery_burns/pic_0462.jpg,108,13,244,306,3
1431,./characters/charles_montgomery_burns/pic_0463.jpg,25,46,230,328,3
1432,./characters/charles_montgomery_burns/pic_0464.jpg,136,23,316,300,3
1433,./characters/charles_montgomery_burns/pic_0465.jpg,147,6,334,292,3
1434,./characters/charles_montgomery_burns/pic_0470.jpg,2,1,575,414,3
1435,./characters/charles_montgomery_burns/pic_0475.jpg,2,77,82,283,3
1436,./characters/charles_montgomery_burns/pic_0479.jpg,35,27,360,328,3
1437,./characters/charles_montgomery_burns/pic_0482.jpg,2,33,134,295,3
1438,./characters/charles_montgomery_burns/pic_0485.jpg,143,74,405,306,3
1439,./characters/charles_montgomery_burns/pic_0486.jpg,83,46,179,222,3
1440,./characters/charles_montgomery_burns/pic_0487.jpg,251,7,478,299,3
1441,./characters/charles_montgomery_burns/pic_0489.jpg,1,40,190,310,3
1442,./characters/charles_montgomery_burns/pic_0492.jpg,13,6,234,267,3
1443,./characters/charles_montgomery_burns/pic_0496.jpg,87,10,244,254,3
1444,./characters/charles_montgomery_burns/pic_0497.jpg,98,14,283,253,3
1445,./characters/charles_montgomery_burns/pic_0498.jpg,31,17,182,265,3
1446,./characters/charles_montgomery_burns/pic_0499.jpg,85,105,285,349,3
1447,./characters/charles_montgomery_burns/pic_0500.jpg,124,9,427,354,3
1448,./characters/charles_montgomery_burns/pic_0505.jpg,91,86,246,304,3
1449,./characters/charles_montgomery_burns/pic_0506.jpg,28,7,171,207,3
1450,./characters/charles_montgomery_burns/pic_0508.jpg,11,60,230,282,3
1451,./characters/charles_montgomery_burns/pic_0509.jpg,152,4,443,330,3
1452,./characters/charles_montgomery_burns/pic_0511.jpg,220,22,366,193,3
1453,./characters/charles_montgomery_burns/pic_0512.jpg,213,15,494,320,3
1454,./characters/charles_montgomery_burns/pic_0514.jpg,34,23,266,261,3
1455,./characters/charles_montgomery_burns/pic_0516.jpg,137,3,573,414,3
1456,./characters/charles_montgomery_burns/pic_0518.jpg,51,30,252,248,3
1457,./characters/charles_montgomery_burns/pic_0519.jpg,82,3,238,234,3
1458,./characters/charles_montgomery_burns/pic_0520.jpg,108,23,244,237,3
1459,./characters/charles_montgomery_burns/pic_0521.jpg,1,46,227,314,3
1460,./characters/charles_montgomery_burns/pic_0524.jpg,2,65,203,321,3
1461,./characters/charles_montgomery_burns/pic_0527.jpg,102,58,280,345,3
1462,./characters/charles_montgomery_burns/pic_0528.jpg,104,121,441,400,3
1463,./characters/charles_montgomery_burns/pic_0529.jpg,2,62,202,303,3
1464,./characters/charles_montgomery_burns/pic_0530.jpg,0,46,238,292,3
1465,./characters/charles_montgomery_burns/pic_0531.jpg,168,26,410,297,3
1466,./characters/charles_montgomery_burns/pic_0532.jpg,31,21,215,333,3
1467,./characters/charles_montgomery_burns/pic_0536.jpg,42,7,148,162,3
1468,./characters/charles_montgomery_burns/pic_0537.jpg,120,5,387,322,3
1469,./characters/charles_montgomery_burns/pic_0541.jpg,110,114,415,385,3
1470,./characters/charles_montgomery_burns/pic_0542.jpg,94,11,506,384,3
1471,./characters/charles_montgomery_burns/pic_0546.jpg,167,20,315,332,3
1472,./characters/charles_montgomery_burns/pic_0547.jpg,289,89,444,286,3
1473,./characters/charles_montgomery_burns/pic_0548.jpg,137,14,497,466,3
1474,./characters/charles_montgomery_burns/pic_0556.jpg,145,75,315,301,3
1475,./characters/charles_montgomery_burns/pic_0557.jpg,146,85,490,409,3
1476,./characters/charles_montgomery_burns/pic_0559.jpg,75,4,226,253,3
1477,./characters/charles_montgomery_burns/pic_0560.jpg,106,10,235,210,3
1478,./characters/charles_montgomery_burns/pic_0565.jpg,28,33,224,372,3
1479,./characters/charles_montgomery_burns/pic_0570.jpg,80,37,268,233,3
1480,./characters/charles_montgomery_burns/pic_0571.jpg,83,36,210,215,3
1481,./characters/charles_montgomery_burns/pic_0572.jpg,5,28,87,257,3
1482,./characters/charles_montgomery_burns/pic_0573.jpg,137,40,430,336,3
1483,./characters/charles_montgomery_burns/pic_0577.jpg,2,57,148,241,3
1484,./characters/charles_montgomery_burns/pic_0582.jpg,227,36,313,178,3
1485,./characters/charles_montgomery_burns/pic_0583.jpg,205,60,407,303,3
1486,./characters/charles_montgomery_burns/pic_0585.jpg,196,49,393,327,3
1487,./characters/charles_montgomery_burns/pic_0587.jpg,162,77,383,362,3
1488,./characters/charles_montgomery_burns/pic_0593.jpg,206,85,284,371,3
1489,./characters/charles_montgomery_burns/pic_0594.jpg,51,44,291,385,3
1490,./characters/charles_montgomery_burns/pic_0596.jpg,181,54,317,331,3
1491,./characters/charles_montgomery_burns/pic_0600.jpg,4,11,215,332,3
1492,./characters/charles_montgomery_burns/pic_0602.jpg,60,36,298,296,3
1493,./characters/charles_montgomery_burns/pic_0606.jpg,151,11,533,419,3
1494,./characters/charles_montgomery_burns/pic_0615.jpg,121,113,306,293,3
1495,./characters/charles_montgomery_burns/pic_0616.jpg,155,12,481,336,3
1496,./characters/charles_montgomery_burns/pic_0619.jpg,61,58,546,431,3
1497,./characters/charles_montgomery_burns/pic_0620.jpg,62,41,317,401,3
1498,./characters/charles_montgomery_burns/pic_0622.jpg,209,2,464,320,3
1499,./characters/charles_montgomery_burns/pic_0623.jpg,6,118,247,392,3
1500,./characters/charles_montgomery_burns/pic_0624.jpg,194,61,466,409,3
1501,./characters/charles_montgomery_burns/pic_0627.jpg,123,5,302,241,3
1502,./characters/charles_montgomery_burns/pic_0628.jpg,145,7,476,346,3
1503,./characters/charles_montgomery_burns/pic_0629.jpg,64,3,298,335,3
1504,./characters/charles_montgomery_burns/pic_0630.jpg,114,45,316,424,3
1505,./characters/charles_montgomery_burns/pic_0631.jpg,43,23,286,387,3
1506,./characters/charles_montgomery_burns/pic_0632.jpg,121,49,280,271,3
1507,./characters/charles_montgomery_burns/pic_0633.jpg,101,62,317,431,3
1508,./characters/charles_montgomery_burns/pic_0635.jpg,102,4,520,308,3
1509,./characters/charles_montgomery_burns/pic_0639.jpg,72,71,299,379,3
1510,./characters/charles_montgomery_burns/pic_0640.jpg,80,76,294,407,3
1511,./characters/charles_montgomery_burns/pic_0641.jpg,104,76,288,374,3
1512,./characters/charles_montgomery_burns/pic_0642.jpg,108,8,280,264,3
1513,./characters/charles_montgomery_burns/pic_0643.jpg,104,114,291,372,3
1514,./characters/charles_montgomery_burns/pic_0644.jpg,81,106,233,366,3
1515,./characters/charles_montgomery_burns/pic_0645.jpg,33,154,130,280,3
1516,./characters/charles_montgomery_burns/pic_0647.jpg,78,97,316,390,3
1517,./characters/charles_montgomery_burns/pic_0648.jpg,89,97,229,351,3
1518,./characters/charles_montgomery_burns/pic_0652.jpg,197,14,474,348,3
1519,./characters/charles_montgomery_burns/pic_0654.jpg,174,22,477,370,3
1520,./characters/charles_montgomery_burns/pic_0657.jpg,214,23,424,370,3
1521,./characters/charles_montgomery_burns/pic_0660.jpg,147,106,312,335,3
1522,./characters/charles_montgomery_burns/pic_0663.jpg,42,77,288,349,3
1523,./characters/charles_montgomery_burns/pic_0667.jpg,192,31,407,335,3
1524,./characters/charles_montgomery_burns/pic_0668.jpg,232,44,439,247,3
1525,./characters/charles_montgomery_burns/pic_0675.jpg,2,30,219,381,3
1526,./characters/charles_montgomery_burns/pic_0677.jpg,175,8,310,253,3
1527,./characters/charles_montgomery_burns/pic_0681.jpg,145,153,307,335,3
1528,./characters/charles_montgomery_burns/pic_0682.jpg,224,10,485,323,3
1529,./characters/charles_montgomery_burns/pic_0683.jpg,243,72,380,252,3
1530,./characters/charles_montgomery_burns/pic_0684.jpg,16,43,241,386,3
1531,./characters/charles_montgomery_burns/pic_0688.jpg,115,69,257,443,3
1532,./characters/charles_montgomery_burns/pic_0691.jpg,99,106,247,332,3
1533,./characters/charles_montgomery_burns/pic_0693.jpg,244,47,404,301,3
1534,./characters/charles_montgomery_burns/pic_0694.jpg,109,21,297,354,3
1535,./characters/charles_montgomery_burns/pic_0698.jpg,146,7,465,292,3
1536,./characters/charles_montgomery_burns/pic_0699.jpg,3,51,182,334,3
1537,./characters/charles_montgomery_burns/pic_0701.jpg,8,156,162,328,3
1538,./characters/charles_montgomery_burns/pic_0704.jpg,0,5,170,217,3
1539,./characters/charles_montgomery_burns/pic_0705.jpg,32,103,170,315,3
1540,./characters/charles_montgomery_burns/pic_0706.jpg,2,149,158,325,3
1541,./characters/charles_montgomery_burns/pic_0707.jpg,41,136,162,303,3
1542,./characters/charles_montgomery_burns/pic_0710.jpg,59,79,256,229,3
1543,./characters/charles_montgomery_burns/pic_0711.jpg,119,102,243,319,3
1544,./characters/charles_montgomery_burns/pic_0715.jpg,164,69,285,272,3
1545,./characters/charles_montgomery_burns/pic_0718.jpg,149,60,419,368,3
1546,./characters/charles_montgomery_burns/pic_0719.jpg,20,64,217,301,3
1547,./characters/charles_montgomery_burns/pic_0720.jpg,0,89,160,318,3
1548,./characters/charles_montgomery_burns/pic_0721.jpg,61,169,137,365,3
1549,./characters/charles_montgomery_burns/pic_0723.jpg,126,137,267,335,3
1550,./characters/charles_montgomery_burns/pic_0724.jpg,2,88,226,330,3
1551,./characters/charles_montgomery_burns/pic_0727.jpg,2,140,178,349,3
1552,./characters/charles_montgomery_burns/pic_0729.jpg,1,25,220,309,3
1553,./characters/charles_montgomery_burns/pic_0730.jpg,3,6,286,339,3
1554,./characters/charles_montgomery_burns/pic_0733.jpg,27,57,184,275,3
1555,./characters/charles_montgomery_burns/pic_0735.jpg,131,76,231,231,3
1556,./characters/charles_montgomery_burns/pic_0739.jpg,109,139,283,383,3
1557,./characters/charles_montgomery_burns/pic_0740.jpg,0,135,149,338,3
1558,./characters/charles_montgomery_burns/pic_0741.jpg,35,201,161,320,3
1559,./characters/charles_montgomery_burns/pic_0742.jpg,159,59,414,381,3
1560,./characters/charles_montgomery_burns/pic_0745.jpg,224,76,317,229,3
1561,./characters/charles_montgomery_burns/pic_0746.jpg,360,20,574,327,3
1562,./characters/charles_montgomery_burns/pic_0747.jpg,200,11,573,412,3
1563,./characters/charles_montgomery_burns/pic_0750.jpg,115,52,284,410,3
1564,./characters/charles_montgomery_burns/pic_0752.jpg,174,53,364,266,3
1565,./characters/charles_montgomery_burns/pic_0754.jpg,74,68,394,461,3
1566,./characters/charles_montgomery_burns/pic_0756.jpg,233,80,496,410,3
1567,./characters/charles_montgomery_burns/pic_0759.jpg,38,80,211,244,3
1568,./characters/charles_montgomery_burns/pic_0761.jpg,3,105,159,396,3
1569,./characters/charles_montgomery_burns/pic_0762.jpg,1,62,120,387,3
1570,./characters/charles_montgomery_burns/pic_0764.jpg,169,32,317,419,3
